serverTimeUTC,origin,originName,destination,destinationName,timeStart,timeEnd,dateOut,depTime,arrivalTime,duration,flightNumber,routeGroup,tripType,faresLeft,segmentAmnt,fareType,fareClass,fareAmount,currency,currPrecision,fareCount,farePublishedFare,fareHasBogof,flightKey
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-07-28,2023-07-28,2023-07-28,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,1,1,ADT,C,84.62,EUR,2,1,84.62,False,FR~2915~ ~~BRU~07/28/2023 11:00~PMI~07/28/2023 13:15~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-28,2023-07-28,2023-07-28,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,1,1,ADT,P,185.44,EUR,2,1,185.44,False,FR~8577~ ~~CRL~07/28/2023 07:55~RHO~07/28/2023 12:30~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-28,2023-07-28,2023-07-28,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,P,144.06,EUR,2,1,147.99,False,FR~7737~ ~~CRL~07/28/2023 07:00~BDS~07/28/2023 09:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-28,2023-07-28,2023-07-28,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,H,72.53,EUR,2,1,72.53,False,FR~1302~ ~~CRL~07/28/2023 09:10~NAP~07/28/2023 11:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-28,2023-07-28,2023-07-28,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,5,1,ADT,A,53.55,EUR,2,1,55.99,False,FR~1310~ ~~CRL~07/28/2023 20:00~NAP~07/28/2023 22:15~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-28,2023-07-28,2023-07-28,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,ADT,J,163.99,EUR,2,1,163.99,False,FR~6269~ ~~CRL~07/28/2023 16:35~PMO~07/28/2023 19:05~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-28,2023-07-28,2023-07-28,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,ADT,E,148.81,EUR,2,1,148.81,False,FR~2941~ ~~CRL~07/28/2023 07:05~FAO~07/28/2023 09:00~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-28,2023-07-28,2023-07-28,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,3,1,ADT,K,126.24,EUR,2,1,126.24,False,FR~6312~ ~~CRL~07/28/2023 17:30~FAO~07/28/2023 19:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-28,2023-07-28,2023-07-28,09:45:00,12:10:00,02:25,FR 3534,LEISURE,SUN_BREAK,1,1,ADT,K,134.64,EUR,2,1,134.64,False,FR~3534~ ~~CRL~07/28/2023 09:45~ALC~07/28/2023 12:10~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-28,2023-07-28,2023-07-28,17:20:00,19:45:00,02:25,FR 9053,LEISURE,SUN_BREAK,1,1,ADT,K,134.64,EUR,2,1,134.64,False,FR~9053~ ~~CRL~07/28/2023 17:20~ALC~07/28/2023 19:45~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-28,2023-07-28,2023-07-28,16:15:00,18:40:00,02:25,FR 6456,LEISURE,SUN_BREAK,4,1,ADT,H,68.42,EUR,2,1,68.42,False,FR~6456~ ~~CRL~07/28/2023 16:15~IBZ~07/28/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-28,2023-07-28,2023-07-28,10:00:00,12:45:00,02:45,FR 1928,LEISURE,SUN_BREAK,-1,1,ADT,K,128.87,EUR,2,1,128.87,False,FR~1928~ ~~CRL~07/28/2023 10:00~AGP~07/28/2023 12:45~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-28,2023-07-28,2023-07-28,20:55:00,23:40:00,02:45,FR 1916,LEISURE,SUN_BREAK,4,1,ADT,E,152.92,EUR,2,1,152.92,False,FR~1916~ ~~CRL~07/28/2023 20:55~AGP~07/28/2023 23:40~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-28,2023-07-28,2023-07-28,19:00:00,21:00:00,02:00,FR 7831,LEISURE,SUN_BREAK,-1,1,ADT,C,72.99,EUR,2,1,78.99,False,FR~7831~ ~~CRL~07/28/2023 19:00~PMI~07/28/2023 21:00~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-28,2023-07-28,2023-07-28,06:30:00,10:05:00,04:35,FR 563,CANARY,SUN_BREAK,1,1,ADT,P,193.59,EUR,2,1,193.59,False,FR~ 563~ ~~CRL~07/28/2023 06:30~TFS~07/28/2023 10:05~~
2023-03-23,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-29,2023-07-29,2023-07-29,08:10:00,12:35:00,03:25,FR 7986,LEISURE,SUN_BREAK,4,1,ADT,F,256.39,EUR,2,1,256.39,False,FR~7986~ ~~CRL~07/29/2023 08:10~HER~07/29/2023 12:35~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-29,2023-07-29,2023-07-29,07:45:00,10:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,3,1,ADT,H,73.21,EUR,2,1,73.21,False,FR~1302~ ~~CRL~07/29/2023 07:45~NAP~07/29/2023 10:00~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-29,2023-07-29,2023-07-29,21:30:00,23:59:00,02:29,FR 6269,LEISURE,SUN_BREAK,2,1,ADT,T,142.99,EUR,2,1,142.99,False,FR~6269~ ~~CRL~07/29/2023 21:30~PMO~07/29/2023 23:59~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-29,2023-07-29,2023-07-29,11:05:00,13:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,P,177.79,EUR,2,1,177.79,False,FR~2941~ ~~CRL~07/29/2023 11:05~FAO~07/29/2023 13:00~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-29,2023-07-29,2023-07-29,15:50:00,18:15:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,P,179.19,EUR,2,1,179.19,False,FR~3534~ ~~CRL~07/29/2023 15:50~ALC~07/29/2023 18:15~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-29,2023-07-29,2023-07-29,13:35:00,16:20:00,02:45,FR 1916,LEISURE,SUN_BREAK,5,1,ADT,F,223.99,EUR,2,1,223.99,False,FR~1916~ ~~CRL~07/29/2023 13:35~AGP~07/29/2023 16:20~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-29,2023-07-29,2023-07-29,17:20:00,19:30:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,ADT,E,152.92,EUR,2,1,152.92,False,FR~7831~ ~~CRL~07/29/2023 17:20~PMI~07/29/2023 19:30~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-07-30,2023-07-30,2023-07-30,09:55:00,12:50:00,02:55,FR 2923,LEISURE,SUN_BREAK,-1,1,ADT,P,186.15,EUR,2,1,186.15,False,FR~2923~ ~~BRU~07/30/2023 09:55~AGP~07/30/2023 12:50~~
2023-03-23,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-30,2023-07-30,2023-07-30,17:00:00,20:40:00,02:40,FR 6251,LEISURE,SUN_BREAK,2,1,ADT,L,203.99,EUR,2,1,203.99,False,FR~6251~ ~~CRL~07/30/2023 17:00~CFU~07/30/2023 20:40~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-30,2023-07-30,2023-07-30,17:30:00,19:55:00,02:25,FR 7737,LEISURE,SUN_BREAK,2,1,ADT,K,121.87,EUR,2,1,121.87,False,FR~7737~ ~~CRL~07/30/2023 17:30~BDS~07/30/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-30,2023-07-30,2023-07-30,09:45:00,12:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,2,1,ADT,C,83.81,EUR,2,1,83.81,False,FR~1302~ ~~CRL~07/30/2023 09:45~NAP~07/30/2023 12:00~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-30,2023-07-30,2023-07-30,16:45:00,18:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,ADT,E,155.27,EUR,2,1,155.27,False,FR~2941~ ~~CRL~07/30/2023 16:45~FAO~07/30/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-30,2023-07-30,2023-07-30,19:45:00,21:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,ADT,P,155.39,EUR,2,1,160.99,False,FR~6312~ ~~CRL~07/30/2023 19:45~FAO~07/30/2023 21:40~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-30,2023-07-30,2023-07-30,09:55:00,12:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,P,176.4,EUR,2,1,176.4,False,FR~3534~ ~~CRL~07/30/2023 09:55~ALC~07/30/2023 12:20~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-30,2023-07-30,2023-07-30,15:00:00,17:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,2,1,ADT,E,155.27,EUR,2,1,155.27,False,FR~9053~ ~~CRL~07/30/2023 15:00~ALC~07/30/2023 17:25~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-30,2023-07-30,2023-07-30,07:30:00,09:55:00,02:25,FR 6456,LEISURE,SUN_BREAK,5,1,ADT,A,59.04,EUR,2,1,59.04,False,FR~6456~ ~~CRL~07/30/2023 07:30~IBZ~07/30/2023 09:55~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-30,2023-07-31,2023-07-30,21:30:00,00:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,E,155.27,EUR,2,1,155.27,False,FR~1916~ ~~CRL~07/30/2023 21:30~AGP~07/31/2023 00:15~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-30,2023-07-30,2023-07-30,09:35:00,11:45:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,ADT,V,111.74,EUR,2,1,111.74,False,FR~7831~ ~~CRL~07/30/2023 09:35~PMI~07/30/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-30,2023-07-30,2023-07-30,12:35:00,16:10:00,04:35,FR 563,CANARY,SUN_BREAK,2,1,ADT,F,236.23,EUR,2,1,241.99,False,FR~ 563~ ~~CRL~07/30/2023 12:35~TFS~07/30/2023 16:10~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-07-31,2023-07-31,2023-07-31,17:40:00,20:30:00,02:50,FR 2923,LEISURE,SUN_BREAK,-1,1,ADT,P,176.14,EUR,2,1,176.14,False,FR~2923~ ~~BRU~07/31/2023 17:40~AGP~07/31/2023 20:30~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-07-31,2023-07-31,2023-07-31,20:25:00,22:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,2,1,ADT,K,115.74,EUR,2,1,120.99,False,FR~2915~ ~~BRU~07/31/2023 20:25~PMI~07/31/2023 22:40~~
2023-03-23,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-31,2023-07-31,2023-07-31,19:20:00,23:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,5,1,ADT,P,179.19,EUR,2,1,179.19,False,FR~6251~ ~~CRL~07/31/2023 19:20~CFU~07/31/2023 23:00~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-31,2023-07-31,2023-07-31,12:00:00,16:35:00,03:35,FR 8577,LEISURE,SUN_BREAK,3,1,ADT,P,194.38,EUR,2,1,194.38,False,FR~8577~ ~~CRL~07/31/2023 12:00~RHO~07/31/2023 16:35~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-31,2023-07-31,2023-07-31,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,1,1,ADT,V,104.4,EUR,2,1,104.4,False,FR~7737~ ~~CRL~07/31/2023 20:55~BDS~07/31/2023 23:20~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-31,2023-07-31,2023-07-31,06:30:00,08:45:00,02:15,FR 1302,LEISURE,SUN_BREAK,3,1,ADT,O,91.88,EUR,2,1,91.88,False,FR~1302~ ~~CRL~07/31/2023 06:30~NAP~07/31/2023 08:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-07-31,2023-07-31,2023-07-31,09:30:00,11:45:00,02:15,FR 1310,LEISURE,SUN_BREAK,4,1,ADT,V,109.73,EUR,2,1,109.73,False,FR~1310~ ~~CRL~07/31/2023 09:30~NAP~07/31/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-31,2023-07-31,2023-07-31,12:05:00,14:35:00,02:30,FR 6269,LEISURE,SUN_BREAK,3,1,ADT,L,181.99,EUR,2,1,181.99,False,FR~6269~ ~~CRL~07/31/2023 12:05~PMO~07/31/2023 14:35~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-07-31,2023-07-31,2023-07-31,18:00:00,19:55:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,P,177.79,EUR,2,1,177.79,False,FR~2941~ ~~CRL~07/31/2023 18:00~FAO~07/31/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-31,2023-07-31,2023-07-31,16:55:00,19:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,5,1,ADT,L,179.99,EUR,2,1,185.99,False,FR~3534~ ~~CRL~07/31/2023 16:55~ALC~07/31/2023 19:20~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-31,2023-07-31,2023-07-31,19:20:00,22:05:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,E,136.47,EUR,2,1,139.99,False,FR~1916~ ~~CRL~07/31/2023 19:20~AGP~07/31/2023 22:05~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-31,2023-07-31,2023-07-31,08:30:00,10:40:00,02:10,FR 7831,LEISURE,SUN_BREAK,3,1,ADT,P,155.39,EUR,2,1,160.99,False,FR~7831~ ~~CRL~07/31/2023 08:30~PMI~07/31/2023 10:40~~
2023-03-23,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-08-01,2023-08-01,2023-08-01,07:20:00,11:45:00,03:25,FR 7986,LEISURE,SUN_BREAK,1,1,ADT,F,254.51,EUR,2,1,254.51,False,FR~7986~ ~~CRL~08/01/2023 07:20~HER~08/01/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-01,2023-08-01,2023-08-01,17:20:00,19:45:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,E,125.65,EUR,2,1,127.99,False,FR~7737~ ~~CRL~08/01/2023 17:20~BDS~08/01/2023 19:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-08-01,2023-08-01,2023-08-01,19:20:00,21:35:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,J,44.71,EUR,2,1,47.99,False,FR~1302~ ~~CRL~08/01/2023 19:20~NAP~08/01/2023 21:35~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-01,2023-08-01,2023-08-01,15:35:00,18:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,ADT,P,150.51,EUR,2,1,154.99,False,FR~6269~ ~~CRL~08/01/2023 15:35~PMO~08/01/2023 18:05~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-08-01,2023-08-01,2023-08-01,13:45:00,15:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,ADT,K,131.45,EUR,2,1,131.45,False,FR~2941~ ~~CRL~08/01/2023 13:45~FAO~08/01/2023 15:40~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-08-01,2023-08-01,2023-08-01,16:45:00,18:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,1,1,ADT,V,118.59,EUR,2,1,118.59,False,FR~6312~ ~~CRL~08/01/2023 16:45~FAO~08/01/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-01,2023-08-01,2023-08-01,06:30:00,08:55:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,E,159.79,EUR,2,1,159.79,False,FR~3534~ ~~CRL~08/01/2023 06:30~ALC~08/01/2023 08:55~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-01,2023-08-01,2023-08-01,12:15:00,14:40:00,02:25,FR 9053,LEISURE,SUN_BREAK,2,1,ADT,E,135.12,EUR,2,1,139.99,False,FR~9053~ ~~CRL~08/01/2023 12:15~ALC~08/01/2023 14:40~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-01,2023-08-01,2023-08-01,09:25:00,11:50:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,ADT,V,111.61,EUR,2,1,111.61,False,FR~6456~ ~~CRL~08/01/2023 09:25~IBZ~08/01/2023 11:50~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-01,2023-08-01,2023-08-01,16:00:00,18:45:00,02:45,FR 1916,LEISURE,SUN_BREAK,3,1,ADT,K,128.29,EUR,2,1,128.29,False,FR~1916~ ~~CRL~08/01/2023 16:00~AGP~08/01/2023 18:45~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-01,2023-08-01,2023-08-01,06:35:00,08:45:00,02:10,FR 7831,LEISURE,SUN_BREAK,2,1,ADT,E,148.04,EUR,2,1,148.04,False,FR~7831~ ~~CRL~08/01/2023 06:35~PMI~08/01/2023 08:45~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-01,2023-08-01,2023-08-01,07:15:00,10:50:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,ADT,F,266.95,EUR,2,1,266.95,False,FR~ 563~ ~~CRL~08/01/2023 07:15~TFS~08/01/2023 10:50~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-08-02,2023-08-02,2023-08-02,10:05:00,13:00:00,02:55,FR 2923,LEISURE,SUN_BREAK,1,1,ADT,K,135.41,EUR,2,1,135.41,False,FR~2923~ ~~BRU~08/02/2023 10:05~AGP~08/02/2023 13:00~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-08-02,2023-08-02,2023-08-02,17:25:00,19:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,ADT,V,114.09,EUR,2,1,114.09,False,FR~2915~ ~~BRU~08/02/2023 17:25~PMI~08/02/2023 19:40~~
2023-03-23,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-02,2023-08-02,2023-08-02,08:05:00,11:45:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,ADT,F,244.79,EUR,2,1,244.79,False,FR~6251~ ~~CRL~08/02/2023 08:05~CFU~08/02/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-02,2023-08-02,2023-08-02,13:10:00,17:45:00,03:35,FR 8577,LEISURE,SUN_BREAK,5,1,ADT,P,199.85,EUR,2,1,199.85,False,FR~8577~ ~~CRL~08/02/2023 13:10~RHO~08/02/2023 17:45~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-02,2023-08-02,2023-08-02,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,C,70.99,EUR,2,1,70.99,False,FR~7737~ ~~CRL~08/02/2023 20:55~BDS~08/02/2023 23:20~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-08-02,2023-08-02,2023-08-02,16:35:00,18:50:00,02:15,FR 1302,LEISURE,SUN_BREAK,5,1,ADT,A,65.53,EUR,2,1,65.53,False,FR~1302~ ~~CRL~08/02/2023 16:35~NAP~08/02/2023 18:50~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-02,2023-08-02,2023-08-02,09:25:00,11:55:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,ADT,P,151.89,EUR,2,1,154.99,False,FR~6269~ ~~CRL~08/02/2023 09:25~PMO~08/02/2023 11:55~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-08-02,2023-08-02,2023-08-02,12:25:00,14:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,E,131.59,EUR,2,1,139.99,False,FR~2941~ ~~CRL~08/02/2023 12:25~FAO~08/02/2023 14:20~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-08-02,2023-08-02,2023-08-02,16:20:00,18:15:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,ADT,V,118.59,EUR,2,1,118.59,False,FR~6312~ ~~CRL~08/02/2023 16:20~FAO~08/02/2023 18:15~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-02,2023-08-02,2023-08-02,10:00:00,12:25:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,K,117.79,EUR,2,1,120.99,False,FR~3534~ ~~CRL~08/02/2023 10:00~ALC~08/02/2023 12:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-02,2023-08-02,2023-08-02,14:45:00,17:10:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,ADT,K,131.45,EUR,2,1,131.45,False,FR~9053~ ~~CRL~08/02/2023 14:45~ALC~08/02/2023 17:10~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-02,2023-08-03,2023-08-02,21:55:00,00:20:00,02:25,FR 6063,LEISURE,SUN_BREAK,1,1,ADT,C,73.99,EUR,2,1,78.99,False,FR~6063~ ~~CRL~08/02/2023 21:55~ALC~08/03/2023 00:20~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-02,2023-08-02,2023-08-02,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,2,1,ADT,E,148.04,EUR,2,1,148.04,False,FR~1916~ ~~CRL~08/02/2023 06:45~AGP~08/02/2023 09:30~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-02,2023-08-02,2023-08-02,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,ADT,E,137.47,EUR,2,1,139.99,False,FR~7831~ ~~CRL~08/02/2023 06:55~PMI~08/02/2023 09:05~~
2023-03-23,CRL,Brussels (Charleroi),CFU,Corfu,2023-08-03,2023-08-03,2023-08-03,18:20:00,22:00:00,02:40,FR 6251,LEISURE,SUN_BREAK,1,1,ADT,P,180.59,EUR,2,1,180.59,False,FR~6251~ ~~CRL~08/03/2023 18:20~CFU~08/03/2023 22:00~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-08-03,2023-08-03,2023-08-03,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,2,1,ADT,W,39.67,EUR,2,1,41.99,False,FR~1302~ ~~CRL~08/03/2023 06:25~NAP~08/03/2023 08:40~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-08-03,2023-08-03,2023-08-03,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,ADT,C,90.99,EUR,2,1,90.99,False,FR~2941~ ~~CRL~08/03/2023 11:25~FAO~08/03/2023 13:20~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-03,2023-08-03,2023-08-03,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,2,1,ADT,V,101.39,EUR,2,1,104.99,False,FR~9053~ ~~CRL~08/03/2023 09:00~ALC~08/03/2023 11:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-08-03,2023-08-03,2023-08-03,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,V,101.39,EUR,2,1,104.99,False,FR~3534~ ~~CRL~08/03/2023 15:05~ALC~08/03/2023 17:30~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-08-03,2023-08-03,2023-08-03,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,2,1,ADT,K,128.36,EUR,2,1,128.36,False,FR~6456~ ~~CRL~08/03/2023 10:20~IBZ~08/03/2023 12:45~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-08-03,2023-08-03,2023-08-03,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,1,1,ADT,K,116.79,EUR,2,1,120.99,False,FR~1916~ ~~CRL~08/03/2023 17:30~AGP~08/03/2023 20:15~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-08-03,2023-08-03,2023-08-03,10:15:00,12:25:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,ADT,J,54.29,EUR,2,1,54.29,False,FR~7831~ ~~CRL~08/03/2023 10:15~PMI~08/03/2023 12:25~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-08-03,2023-08-03,2023-08-03,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,1,1,ADT,K,154.43,EUR,2,1,154.43,False,FR~ 563~ ~~CRL~08/03/2023 20:00~TFS~08/03/2023 23:35~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-08-04,2023-08-04,2023-08-04,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,1,1,ADT,K,118.84,EUR,2,1,120.99,False,FR~2915~ ~~BRU~08/04/2023 11:00~PMI~08/04/2023 13:15~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-08-04,2023-08-04,2023-08-04,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,ADT,K,149.31,EUR,2,1,149.31,False,FR~8577~ ~~CRL~08/04/2023 07:55~RHO~08/04/2023 12:30~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-08-04,2023-08-04,2023-08-04,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,1,1,ADT,K,108.02,EUR,2,1,109.99,False,FR~7737~ ~~CRL~08/04/2023 07:00~BDS~08/04/2023 09:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-08-04,2023-08-04,2023-08-04,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,J,46.32,EUR,2,1,47.99,False,FR~1302~ ~~CRL~08/04/2023 09:10~NAP~08/04/2023 11:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-08-04,2023-08-04,2023-08-04,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,5,1,ADT,W,40.67,EUR,2,1,41.99,False,FR~1310~ ~~CRL~08/04/2023 20:00~NAP~08/04/2023 22:15~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-08-04,2023-08-04,2023-08-04,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,5,1,ADT,P,168.32,EUR,2,1,168.32,False,FR~6269~ ~~CRL~08/04/2023 16:35~PMO~08/04/2023 19:05~~
